0.98586255112737	0.9858597924844	1	0	0	0	0
-2.3355792681608e-18	8.1069738919936e-18	0	1	0	0	0
-0.075305747051793	0.07530553633099	0	0	-0.079682214206858	1.5593721205393e-13	0
0.09224658009712	0.092246321972443	0	0	-3.5321770392284e-14	0.072478762739209	0
-0.08390728168075	-0.083907046890831	0	0	1.5593721205393e-13	0.079682214206858	0
-0.082790164191965	0.082789932528175	0	0	0.072478762739209	3.5321770392284e-14	0
0	0	0	0	0	0	1

0.8818590822723	1.1642462538919	1	0	0	0	0
-7.4007740702359e-18	1.4848447082157e-17	0	1	0	0	0
-0.058751250536215	0.09867452922242	0	0	-0.059816888148121	0.018615813573621	0
0.087195153256527	0.087433642597341	0	0	0.029892549737433	0.06251151307982	0
-0.1059960022306	-0.083380941642881	0	0	0.018615813573621	0.05981688814812	0
-0.066349387753935	0.077441619858653	0	0	0.06251151307982	-0.029892549737434	0
0	0	0	0	0	0	1

0.53450210147754	1.2900563634253	1	0	0	0	0
-2.420542146523e-18	1.7616276438611e-17	0	1	0	0	0
-0.056385736379541	0.11906027110076	0	0	-0.015956686526531	0.028528525838197	0
0.067001407440632	0.060099725434878	0	0	0.050048578207485	0.037391584719812	0
-0.12170560685698	-0.13163562863307	0	0	0.028528525838197	0.015956686526531	0
-0.020886334619756	0.070798605289568	0	0	0.037391584719812	-0.050048578207485	0
0	0	0	0	0	0	1

0.27565581633765	0.57787302704808	1	0	0	0	0
-3.9252220476691e-19	9.249591775676e-18	0	1	0	0	0
-0.055219934982838	0.10484938731946	0	0	0.02916396308062	0.026705281624975	0
0.062471605946824	0.016318629483746	0	0	0.065775571580725	0.0059857721168594	0
-0.09972462694213	-0.18273007673035	0	0	0.026705281624975	-0.02916396308062	0
0.027481969017826	0.12507447716068	0	0	0.0059857721168595	-0.065775571580725	0
0	0	0	0	0	0	1

0.48006804552756	0.33490009715296	1	0	0	0	0
-5.7001072262434e-18	1.8175396527633e-18	0	1	0	0	0
-0.043665354550941	0.099926842679194	0	0	0.061829456921946	0.014650923662573	0
0.058821348363398	0.013647943253761	0	0	0.087836014174252	-0.025764246642029	0
-0.094519629770001	-0.21505297549743	0	0	0.014650923662573	-0.061829456921946	0
0.04199725942195	0.16404433178921	0	0	-0.025764246642029	-0.087836014174252	0
0	0	0	0	0	0	1

0.77863549272695	0.59853022328286	1	0	0	0	0
-3.3211105444216e-18	4.7212535815743e-18	0	1	0	0	0
-0.044074642111967	0.090476564799419	0	0	0.053044890283775	-0.0015918080335162	0
0.036908615811865	0.012179398761925	0	0	0.1197024514691	-0.056977479199384	0
-0.12882843360426	-0.28135627317558	0	0	-0.0015918080335162	-0.053044890283775	0
0.04010685284	0.1176796273264	0	0	-0.056977479199384	-0.1197024514691	0
0	0	0	0	0	0	1

2.1559819222516	1.7992965949936	1	0	0	0	0
-7.7691629665186e-19	-8.587203520481e-19	0	1	0	0	0
-0.064733918218231	0.058447155632675	0	0	-0.048863291681459	-0.0031698008124919	0
-0.086443943200871	-0.074895246774895	0	0	0.050967088978518	-0.083164286598531	0
-0.16052898069138	-0.19944435622161	0	0	-0.0031698008124919	0.048863291681459	0
-0.0088239670390312	-0.072638322106159	0	0	-0.083164286598531	-0.050967088978518	0
0	0	0	0	0	0	1

1.0840178245216	0.92078350088568	1	0	0	0	0
2.4817857252817e-18	7.6896424519919e-19	0	1	0	0	0
-0.092872534683511	0.042713653985743	0	0	0.014810350655944	0.0057653223987407	0
-0.0037372238104942	0.0073933097228181	0	0	-0.11861679664403	-0.070829946709218	0
-0.35532537793021	-0.13319071339266	0	0	0.0057653223987407	-0.014810350655944	0
-0.042083084725193	-0.014291326943621	0	0	-0.070829946709218	0.11861679664403	0
0	0	0	0	0	0	1

0.49148435331836	0.49123216621497	1	0	0	0	0
1.310315110694e-18	-5.3792060646583e-18	0	1	0	0	0
-0.11793568085033	0.034801401176738	0	0	0.066685340319008	-0.0071559570149911	0
0.017769287841421	0.043268047725879	0	0	-0.10211181313041	-0.039783963885712	0
-0.2904774958952	-0.086462288473915	0	0	-0.0071559570149911	-0.066685340319008	0
-0.19104156539471	-0.03716862169299	0	0	-0.039783963885712	0.10211181313041	0
0	0	0	0	0	0	1

0.44773800542267	0.2953013550436	1	0	0	0	0
1.1367542308785e-18	-1.4712994068514e-18	0	1	0	0	0
-0.1209390403141	0.04113107649518	0	0	0.046284908309767	-0.022332036437643	0
0.015008582669541	0.052374823252634	0	0	-0.074292429568761	-0.008448768764601	0
-0.23264318056159	-0.077623933026914	0	0	-0.022332036437643	-0.046284908309767	0
-0.17958598701374	-0.030040384545109	0	0	-0.0084487687646011	0.074292429568761	0
0	0	0	0	0	0	1

1.2340039100608	0.27461665316256	1	0	0	0	0
1.255203686227e-17	1.8362032167315e-18	0	1	0	0	0
-0.13848741018172	0.048790939061523	0	0	0.0051379436822707	-0.029145382157311	0
0.043056496322578	0.051149199515399	0	0	-0.057051608554094	0.023554000063874	0
-0.19438423998459	-0.095387287516155	0	0	-0.029145382157311	-0.0051379436822709	0
-0.10602955187286	-0.0047821998724998	0	0	0.023554000063874	0.057051608554094	0
0	0	0	0	0	0	1

1.5354452858072	0.64595844973243	1	0	0	0	0
8.8571720644326e-18	2.4295532173687e-18	0	1	0	0	0
-0.13238036780384	0.046043510586736	0	0	-0.041420760253278	-0.024480297550155	0
0.096321596489305	0.066109350835524	0	0	-0.0401362487647	0.052527180485992	0
-0.11749309323376	-0.096964391005995	0	0	-0.024480297550155	0.041420760253278	0
-0.085547591928855	0.041632187378251	0	0	0.052527180485992	0.040136248764701	0
0	0	0	0	0	0	1

1.2554236982298	0.78708492483123	1	0	0	0	0
